task,task_label,metric,metric_label,base,base_label,epoch,mean,se,sd,n,seeds,budget,lr,source_file,aggregation
eog,EOG,train_loss,Training loss,6,base6,57,0.0450336112527646,1.4361168179551076e-06,2.0309758811042064e-06,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,58,0.0449625204064857,7.025323042246512e-06,9.93530712639723e-06,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,59,0.0449741579522596,1.9215082175262632e-05,2.7174229814369928e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,60,0.0449689632090174,3.598169119001238e-05,5.0885795678036016e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,61,0.0449515081872449,1.768652941579185e-05,2.501252977112353e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,62,0.0449233304569932,2.27188917799534e-05,3.212936487729672e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,63,0.0449148676070933,1.974569233221396e-05,2.792462589466341e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,64,0.0448983392599865,1.813083121152484e-05,2.564086739643584e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,65,0.0448747099351103,1.850891336102264e-05,2.6175556299946808e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,66,0.0448611012581631,1.901184495921651e-05,2.6886808987058552e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,67,0.0449018991752484,2.109194957764307e-05,2.9828521149592305e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,68,0.0448797405566846,3.254196006004239e-05,4.602128126311553e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,69,0.0448328004018447,2.2178655055080796e-05,3.136535477408986e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,70,0.0448469684990209,2.385595830801598e-05,3.373741978260332e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,71,0.0448508745007147,4.1774952801582055e-06,5.907870481949326e-06,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,72,0.0448327221011168,1.997102017157332e-05,2.824328758106564e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,73,0.0448163403807399,4.641642080277508e-07,6.564273181610118e-07,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,74,0.0448375578412664,3.04216780116634e-05,4.302274963424175e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,75,0.0448415341882783,3.740569211055367e-05,5.289963709269728e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,1,0.089229074141411,0.0108130232683409,0.0152919241563435,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,2,0.0558219577977869,0.0022398158037495,0.0031675778868801,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,3,0.0505124635507013,0.0001393875159392,0.0001971237154668,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,4,0.0485564285593333,7.495501679237805e-05,0.0001060024013156,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,5,0.047382823217695,2.838124599412184e-05,4.013714300193418e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,6,0.046424766706529,9.867837913682398e-05,0.0001395523020882,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,7,0.0456118790136876,1.9574659728557875e-05,2.7682749266964997e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,8,0.044914494294708,8.709934131007416e-05,0.0001231770697544,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,9,0.0441572160642837,1.77783038571612e-05,2.514231843078728e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,10,0.0435347547493526,0.000106947218007,0.0001512462061635,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,11,0.0429899877233204,9.787585760388448e-05,0.0001384173652523,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,12,0.0424417964243721,0.0001654038118703,0.0002339163140152,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,13,0.0417307819474801,9.447661724603164e-05,0.0001336101134364,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,14,0.0411602240055799,0.0001025665203266,0.0001450509640913,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,15,0.040601315203114,8.840855454729858e-05,0.0001250285768705,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,16,0.0401222551084846,2.9625510361709628e-05,4.189679854575442e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,17,0.0395912475988408,5.047648239915602e-05,7.138452598977328e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,18,0.0392237798632862,5.078235658529522e-05,7.181709741219117e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,19,0.0386801052873379,5.437263122228669e-05,7.689451249646864e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,20,0.0382531140104075,7.057061122956593e-05,9.980191550581118e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,21,0.0379126477533968,5.150144206029356e-05,7.283403784343931e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,22,0.0374343689078482,0.0001827510439346,0.0002584490048702,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,23,0.0371792915442558,0.000218467125408,0.0003089591716846,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,24,0.0367558518616117,0.0002481351980817,0.0003509161624293,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,25,0.0364516987247723,0.000143520969236,0.0002029693011784,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,26,0.0361497880212057,0.0002391239819682,0.0003381723783881,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,27,0.035898186649396,0.0002537014955115,0.0003587880957467,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,28,0.0355974203236749,0.0001450764520146,0.00020516908602,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,29,0.0353590254541312,0.0002475269138813,0.0003500559186632,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,30,0.0351444548082964,0.0002274383903942,0.0003216464562998,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,31,0.0348374989127444,0.0002864590175797,0.0004051142277254,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,32,0.0346336739973347,0.0002613430146441,0.0003695948357411,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,33,0.0344630268654812,0.0003305368786938,0.0004674497367133,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,16,base16,34,0.034321385775214,0.0002679909431488,0.0003789964263942,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
